2021-07-23 02:01:24,769 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140461185013504 | procn MainProcess | procd 33609
2021-07-23 02:01:24,771 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140461185013504 | procn MainProcess | procd 33609
2021-07-23 02:01:24,954 --- [task] => INFO:20 (BASIC TASK {task} LOADED.) | thn basic_task_thread | thd 140461176620800 | procn MainProcess | procd 33609
2021-07-23 02:03:28,470 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140173375194880 | procn MainProcess | procd 33845
2021-07-23 02:03:28,479 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140173366802176 | procn MainProcess | procd 33845
2021-07-23 02:03:28,486 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140173366802176 | procn MainProcess | procd 33845
2021-07-23 02:03:28,489 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140173366802176 | procn MainProcess | procd 33845
2021-07-23 02:03:28,665 --- [task] => INFO:20 (BASIC TASK {task} LOADED.) | thn basic_task_thread | thd 140173358409472 | procn MainProcess | procd 33845
2021-07-23 02:04:53,014 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140677488408320 | procn MainProcess | procd 33991
2021-07-23 02:04:53,016 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140677480015616 | procn MainProcess | procd 33991
2021-07-23 02:04:53,027 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140677480015616 | procn MainProcess | procd 33991
2021-07-23 02:04:53,030 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140677480015616 | procn MainProcess | procd 33991
2021-07-23 02:04:53,196 --- [task] => INFO:20 (BASIC TASK {task} LOADED.) | thn basic_task_thread | thd 140677471622912 | procn MainProcess | procd 33991
2021-07-23 02:11:25,932 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139727476995840 | procn MainProcess | procd 34805
2021-07-23 02:11:25,932 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139727485388544 | procn MainProcess | procd 34805
2021-07-23 02:11:25,956 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139727476995840 | procn MainProcess | procd 34805
2021-07-23 02:11:25,960 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 139727476995840 | procn MainProcess | procd 34805
2021-07-23 02:11:26,288 --- [task] => INFO:20 (BASIC TASK {task} LOADED.) | thn basic_task_thread | thd 139727468603136 | procn MainProcess | procd 34805
2021-07-23 02:13:04,150 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139928839608064 | procn MainProcess | procd 34890
2021-07-23 02:13:04,156 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139928759432960 | procn MainProcess | procd 34890
2021-07-23 02:13:04,160 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139928759432960 | procn MainProcess | procd 34890
2021-07-23 02:13:04,164 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 139928759432960 | procn MainProcess | procd 34890
2021-07-23 02:13:04,362 --- [task] => INFO:20 (BASIC TASK {task} LOADED.) | thn basic_task_thread | thd 139928751040256 | procn MainProcess | procd 34890
2021-07-23 02:13:38,748 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140115291514624 | procn MainProcess | procd 34936
2021-07-23 02:13:38,752 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140115299907328 | procn MainProcess | procd 34936
2021-07-23 02:13:38,770 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140115291514624 | procn MainProcess | procd 34936
2021-07-23 02:13:38,775 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140115291514624 | procn MainProcess | procd 34936
2021-07-23 02:13:39,012 --- [task] => INFO:20 (BASIC TASK {task} LOADED.) | thn basic_task_thread | thd 140115283121920 | procn MainProcess | procd 34936
2021-07-23 02:14:03,176 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139924456101632 | procn MainProcess | procd 35006
2021-07-23 02:14:03,176 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139924464494336 | procn MainProcess | procd 35006
2021-07-23 02:14:03,188 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139924456101632 | procn MainProcess | procd 35006
2021-07-23 02:14:03,200 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 139924456101632 | procn MainProcess | procd 35006
2021-07-23 02:14:03,716 --- [task] => INFO:20 (BASIC TASK {task} LOADED.) | thn basic_task_thread | thd 139924447708928 | procn MainProcess | procd 35006
2021-07-23 02:15:27,326 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139731281954560 | procn MainProcess | procd 35253
2021-07-23 02:15:27,340 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139731273561856 | procn MainProcess | procd 35253
2021-07-23 02:15:27,350 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139731273561856 | procn MainProcess | procd 35253
2021-07-23 02:15:27,355 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 139731273561856 | procn MainProcess | procd 35253
2021-07-23 02:15:27,599 --- [task] => INFO:20 (BASIC TASK {task} LOADED.) | thn basic_task_thread | thd 139731190937344 | procn MainProcess | procd 35253
2021-07-23 02:16:55,893 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140580557432576 | procn MainProcess | procd 35385
2021-07-23 02:16:55,902 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140580549039872 | procn MainProcess | procd 35385
2021-07-23 02:16:56,172 --- [task] => INFO:20 (BASIC TASK {task} LOADED.) | thn basic_task_thread | thd 140580540647168 | procn MainProcess | procd 35385
2021-07-23 10:03:53,611 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140628920825600 | procn MainProcess | procd 8287
2021-07-23 10:03:53,612 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140628839102208 | procn MainProcess | procd 8287
2021-07-23 10:03:53,864 --- [task] => INFO:20 (BASIC TASK {task} LOADED.) | thn basic_task_thread | thd 140628830709504 | procn MainProcess | procd 8287
2021-07-23 10:06:01,029 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139669264353024 | procn MainProcess | procd 8599
2021-07-23 10:06:01,033 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139669182347008 | procn MainProcess | procd 8599
2021-07-23 10:06:01,038 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 139669182347008 | procn MainProcess | procd 8599
2021-07-23 10:07:01,773 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140700849026816 | procn MainProcess | procd 8647
2021-07-23 10:07:01,775 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140700840634112 | procn MainProcess | procd 8647
2021-07-23 10:07:01,778 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140700840634112 | procn MainProcess | procd 8647
2021-07-23 10:07:54,626 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140008384517888 | procn MainProcess | procd 8704
2021-07-23 10:07:54,628 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140008376125184 | procn MainProcess | procd 8704
2021-07-23 10:07:54,630 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140008376125184 | procn MainProcess | procd 8704
2021-07-23 10:08:00,800 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140668430411520 | procn MainProcess | procd 8722
2021-07-23 10:08:00,802 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140668422018816 | procn MainProcess | procd 8722
2021-07-23 10:08:00,809 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140668422018816 | procn MainProcess | procd 8722
2021-07-23 10:08:17,985 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139867695367936 | procn MainProcess | procd 8751
2021-07-23 10:08:17,987 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139867686975232 | procn MainProcess | procd 8751
2021-07-23 10:08:17,988 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 139867686975232 | procn MainProcess | procd 8751
2021-07-23 10:10:19,768 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140584093406976 | procn MainProcess | procd 9088
2021-07-23 10:10:19,770 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140584010381056 | procn MainProcess | procd 9088
2021-07-23 10:10:19,774 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140584010381056 | procn MainProcess | procd 9088
2021-07-23 10:10:43,413 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139671799592704 | procn MainProcess | procd 9135
2021-07-23 10:10:43,415 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139671881279232 | procn MainProcess | procd 9135
2021-07-23 10:10:43,418 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 139671799592704 | procn MainProcess | procd 9135
2021-07-23 10:12:14,716 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140211236448000 | procn MainProcess | procd 9309
2021-07-23 10:12:14,719 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140211153532672 | procn MainProcess | procd 9309
2021-07-23 10:12:14,722 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140211153532672 | procn MainProcess | procd 9309
2021-07-23 10:13:42,102 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139663295735552 | procn MainProcess | procd 9373
2021-07-23 10:13:42,104 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139663287342848 | procn MainProcess | procd 9373
2021-07-23 10:13:42,105 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 139663287342848 | procn MainProcess | procd 9373
2021-07-23 10:13:48,047 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139686848382720 | procn MainProcess | procd 9394
2021-07-23 10:13:48,051 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 139686848382720 | procn MainProcess | procd 9394
2021-07-23 10:13:48,059 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139686848382720 | procn MainProcess | procd 9394
2021-07-23 10:16:00,353 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140569373394688 | procn MainProcess | procd 10405
2021-07-23 10:16:00,359 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140569373394688 | procn MainProcess | procd 10405
2021-07-23 10:16:00,360 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140569381787392 | procn MainProcess | procd 10405
2021-07-23 10:16:14,253 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139923372783360 | procn MainProcess | procd 10453
2021-07-23 10:16:14,256 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139923364390656 | procn MainProcess | procd 10453
2021-07-23 10:16:14,259 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 139923364390656 | procn MainProcess | procd 10453
2021-07-23 10:16:14,262 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139923364390656 | procn MainProcess | procd 10453
2021-07-23 10:17:27,484 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139753383511808 | procn MainProcess | procd 10489
2021-07-23 10:17:27,485 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139753375119104 | procn MainProcess | procd 10489
2021-07-23 10:17:27,487 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 139753375119104 | procn MainProcess | procd 10489
2021-07-23 10:17:27,494 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139753375119104 | procn MainProcess | procd 10489
2021-07-23 10:17:32,026 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139920764499712 | procn MainProcess | procd 10503
2021-07-23 10:17:32,028 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139920772892416 | procn MainProcess | procd 10503
2021-07-23 10:17:32,030 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 139920764499712 | procn MainProcess | procd 10503
2021-07-23 10:17:32,035 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139920764499712 | procn MainProcess | procd 10503
2021-07-23 10:17:55,944 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140017914406656 | procn MainProcess | procd 10526
2021-07-23 10:17:55,944 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140017906013952 | procn MainProcess | procd 10526
2021-07-23 10:17:55,945 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140017906013952 | procn MainProcess | procd 10526
2021-07-23 10:17:55,947 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140017906013952 | procn MainProcess | procd 10526
2021-07-23 10:18:05,840 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140179146622720 | procn MainProcess | procd 10557
2021-07-23 10:18:05,841 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140179138230016 | procn MainProcess | procd 10557
2021-07-23 10:18:05,843 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140179138230016 | procn MainProcess | procd 10557
2021-07-23 10:19:29,475 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140002725697280 | procn MainProcess | procd 10612
2021-07-23 10:19:29,478 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140002725697280 | procn MainProcess | procd 10612
2021-07-23 10:19:29,480 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140002725697280 | procn MainProcess | procd 10612
2021-07-23 10:19:29,487 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140002734089984 | procn MainProcess | procd 10612
2021-07-23 10:19:57,890 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139857288931072 | procn MainProcess | procd 10684
2021-07-23 10:19:57,892 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139857280538368 | procn MainProcess | procd 10684
2021-07-23 10:19:57,895 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139857280538368 | procn MainProcess | procd 10684
2021-07-23 10:19:57,897 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 139857280538368 | procn MainProcess | procd 10684
2021-07-23 10:20:29,087 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139965460477696 | procn MainProcess | procd 10736
2021-07-23 10:20:29,089 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139965460477696 | procn MainProcess | procd 10736
2021-07-23 10:20:29,094 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 139965460477696 | procn MainProcess | procd 10736
2021-07-23 10:20:29,096 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139965468870400 | procn MainProcess | procd 10736
2021-07-23 10:20:40,229 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140646156957440 | procn MainProcess | procd 10763
2021-07-23 10:20:40,233 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140646156957440 | procn MainProcess | procd 10763
2021-07-23 10:20:40,258 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140646156957440 | procn MainProcess | procd 10763
2021-07-23 10:20:40,261 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140646156957440 | procn MainProcess | procd 10763
2021-07-23 10:20:40,262 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140646156957440 | procn MainProcess | procd 10763
2021-07-23 10:20:50,016 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139896496555776 | procn MainProcess | procd 10783
2021-07-23 10:20:50,019 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139896412960512 | procn MainProcess | procd 10783
2021-07-23 10:20:50,023 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 139896412960512 | procn MainProcess | procd 10783
2021-07-23 10:20:50,024 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139896412960512 | procn MainProcess | procd 10783
2021-07-23 10:20:50,025 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 139896412960512 | procn MainProcess | procd 10783
2021-07-23 10:21:19,819 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139809731409664 | procn MainProcess | procd 10892
2021-07-23 10:21:19,821 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139809723016960 | procn MainProcess | procd 10892
2021-07-23 10:21:19,825 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 139809723016960 | procn MainProcess | procd 10892
2021-07-23 10:21:19,826 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139809723016960 | procn MainProcess | procd 10892
2021-07-23 10:21:19,827 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 139809723016960 | procn MainProcess | procd 10892
2021-07-23 10:22:39,723 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139956943124224 | procn MainProcess | procd 11030
2021-07-23 10:22:39,725 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139956934731520 | procn MainProcess | procd 11030
2021-07-23 10:22:39,729 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 139956934731520 | procn MainProcess | procd 11030
2021-07-23 10:22:39,730 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 139956934731520 | procn MainProcess | procd 11030
2021-07-23 10:22:39,732 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 139956934731520 | procn MainProcess | procd 11030
2021-07-23 10:23:53,380 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140508808726272 | procn MainProcess | procd 11178
2021-07-23 10:23:53,382 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140508800333568 | procn MainProcess | procd 11178
2021-07-23 10:23:53,385 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140508800333568 | procn MainProcess | procd 11178
2021-07-23 10:23:53,387 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140508800333568 | procn MainProcess | procd 11178
2021-07-23 10:23:53,388 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140508800333568 | procn MainProcess | procd 11178
2021-07-23 10:24:57,226 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140214844520192 | procn MainProcess | procd 11605
2021-07-23 10:24:57,229 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140214922569472 | procn MainProcess | procd 11605
2021-07-23 10:24:57,239 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140214844520192 | procn MainProcess | procd 11605
2021-07-23 10:24:57,243 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140214844520192 | procn MainProcess | procd 11605
2021-07-23 10:24:57,246 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140214844520192 | procn MainProcess | procd 11605
2021-07-23 10:50:09,581 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 139767255025408 | procn MainProcess | procd 15945
2021-07-23 10:50:09,584 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 139767246632704 | procn MainProcess | procd 15945
2021-07-23 10:52:03,601 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140490914555648 | procn MainProcess | procd 16421
2021-07-23 10:52:03,603 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140490906162944 | procn MainProcess | procd 16421
2021-07-23 10:52:25,852 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140218742626048 | procn MainProcess | procd 16494
2021-07-23 10:52:25,879 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140218734233344 | procn MainProcess | procd 16494
2021-07-23 10:53:40,540 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140115512608512 | procn MainProcess | procd 16612
2021-07-23 10:53:40,542 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140115504215808 | procn MainProcess | procd 16612
2021-07-23 10:53:40,546 --- [general] => INFO:20 (BASIC commands unban LOADED.) | thn basic_commands_thread | thd 140115504215808 | procn MainProcess | procd 16612
2021-07-23 10:53:40,550 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140115504215808 | procn MainProcess | procd 16612
2021-07-23 10:53:40,551 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140115504215808 | procn MainProcess | procd 16612
2021-07-23 10:53:40,552 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140115504215808 | procn MainProcess | procd 16612
2021-07-23 10:55:35,841 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140424768042752 | procn MainProcess | procd 16885
2021-07-23 10:55:35,844 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140424759650048 | procn MainProcess | procd 16885
2021-07-23 10:55:35,847 --- [general] => INFO:20 (BASIC commands unban LOADED.) | thn basic_commands_thread | thd 140424759650048 | procn MainProcess | procd 16885
2021-07-23 10:55:35,848 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140424759650048 | procn MainProcess | procd 16885
2021-07-23 10:55:35,849 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140424759650048 | procn MainProcess | procd 16885
2021-07-23 10:55:35,850 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140424759650048 | procn MainProcess | procd 16885
2021-07-23 10:57:00,141 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140417452799744 | procn MainProcess | procd 16941
2021-07-23 10:57:00,143 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140417444407040 | procn MainProcess | procd 16941
2021-07-23 10:57:00,148 --- [general] => INFO:20 (BASIC commands unban LOADED.) | thn basic_commands_thread | thd 140417444407040 | procn MainProcess | procd 16941
2021-07-23 10:57:00,149 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140417444407040 | procn MainProcess | procd 16941
2021-07-23 10:57:00,151 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140417444407040 | procn MainProcess | procd 16941
2021-07-23 10:57:00,153 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140417444407040 | procn MainProcess | procd 16941
2021-07-23 11:01:45,057 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140215774095104 | procn MainProcess | procd 17127
2021-07-23 11:01:45,060 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140215765702400 | procn MainProcess | procd 17127
2021-07-23 11:01:45,065 --- [general] => INFO:20 (BASIC commands unban LOADED.) | thn basic_commands_thread | thd 140215765702400 | procn MainProcess | procd 17127
2021-07-23 11:01:45,067 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140215765702400 | procn MainProcess | procd 17127
2021-07-23 11:01:45,067 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140215765702400 | procn MainProcess | procd 17127
2021-07-23 11:01:45,068 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140215765702400 | procn MainProcess | procd 17127
2021-07-23 11:02:43,978 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140585605654272 | procn MainProcess | procd 17242
2021-07-23 11:02:43,980 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140585597261568 | procn MainProcess | procd 17242
2021-07-23 11:02:43,984 --- [general] => INFO:20 (BASIC commands unban LOADED.) | thn basic_commands_thread | thd 140585597261568 | procn MainProcess | procd 17242
2021-07-23 11:02:43,985 --- [general] => INFO:20 (BASIC commands ban LOADED.) | thn basic_commands_thread | thd 140585597261568 | procn MainProcess | procd 17242
2021-07-23 11:02:43,986 --- [general] => INFO:20 (BASIC commands kick LOADED.) | thn basic_commands_thread | thd 140585597261568 | procn MainProcess | procd 17242
2021-07-23 11:02:43,987 --- [general] => INFO:20 (BASIC commands clear LOADED.) | thn basic_commands_thread | thd 140585597261568 | procn MainProcess | procd 17242
2021-07-23 11:03:07,703 --- [efc] => INFO:20 (BASIC COG join_leave_ LOADED.) | thn basic_cog_thread | thd 140420422706944 | procn MainProcess | procd 17257
2021-07-23 11:03:07,712 --- [general] => INFO:20 (BASIC commands ping LOADED.) | thn basic_commands_thread | thd 140420414314240 | procn MainProcess | procd 17257
